id_key,date_reference,score_value,score_predict
65862303915031,20200624,43,4.4
81922543337772,20250219,667,2.11
15448078502161,20211029,911,3.17
62784524109651,20220801,277,4.42
23662873924944,20210709,702,3.06
65813440006522,20231018,63,9.7
33784645680284,20200207,928,4.81
56288565877581,20200426,495,8.93
43099817241028,20210212,482,1.69
58721976898399,20240108,592,3.48
61605738189859,20200630,297,9.93
99698524673695,20240324,508,9.32
61163964965115,20221030,514,9.03
90467787991595,20230119,616,1.06
16074155623277,20210318,403,8.9
12628870937479,20201218,343,8.22
80753660695904,20210425,625,3.44
81487240266041,20240817,400,1.54
40622626336634,20240608,177,0.45
86568231174619,20201020,105,1.87
62390208232032,20230328,430,1.2
28150716664889,20250808,789,6.24
44320659909584,20210428,98,1.83
30915706621947,20240121,838,0.59
34586476958922,20240820,400,0.48
78099488303203,20230901,959,5.68
99559728647424,20210526,976,7.51
26064062874141,20200322,517,4.66
17400401339013,20200918,580,5.38
29424362265388,20201206,303,8.05
39434665348535,20230315,515,4.56
31210192043847,20230620,230,7.85
20879882031576,20250725,845,4.31
11248674316588,20220315,554,3.7
99183896000840,20240418,187,3.04
45309121320304,20250327,62,5.94
18440703244156,20230128,731,8.34
76903871465461,20250416,621,9.35
98701939681435,20240712,84,7.94
38301017900650,20201203,836,8.21
25110195066593,20220905,613,9.51
65684464362518,20241227,166,6.16
60654991844310,20230321,311,9.16
32074759371918,20231020,516,4.18
32425514840501,20221004,420,5.16
86542524160232,20250207,56,9.89
83788445615479,20241022,265,3.52
38012181406140,20250621,34,8.91
51741959197198,20250804,612,7.47
78610911180896,20200607,816,3.36
49202846397718,20220325,299,7.33
71594237055118,20210206,277,3.43
76034751113223,20250819,55,0.22
87999028457788,20230815,864,0.56
85751556186064,20221218,41,0.47
95944589766618,20220111,939,9.4
21907318853058,20201206,515,5.83
14793360774237,20230710,703,2.74
52863547956779,20200509,467,8.62
61180094108391,20220920,791,9.28
94874416351261,20200725,961,7.01
63022251664070,20210202,550,4.43
21457677387577,20240211,426,2.17
33356225682391,20220310,927,9.6
39810049998285,20201110,942,2.69
42975898132184,20220928,137,0.64
74360212706189,20221112,533,0.99
34439953934191,20220730,355,5.31
58481387039078,20220404,598,7.58
88279370394758,20211009,15,9.08
88788761061260,20210914,174,4.28
18762609448344,20241213,992,8.83
60579650981595,20220227,985,3.58
30106895190777,20231228,386,6.32
46810048523473,20250910,399,0.17
71193967136565,20210405,953,5.49
72051796228301,20201029,784,2.63
76722642604825,20210212,544,7.19
32507120611518,20230227,561,7.81
14135273751748,20250903,436,3.32
65553120292962,20200820,817,8.0
13494573280876,20220916,511,7.47
94985504018889,20210510,276,5.56
51597041747444,20230916,93,6.9
12936483310112,20220808,549,5.41
34652047407049,20210506,843,5.98
71686397200942,20240917,541,1.21
16886283760854,20250102,403,7.6
51845604211092,20250424,844,8.96
46386201935682,20220917,797,0.68
47727483641182,20250728,135,6.49
86546510735542,20201011,926,3.77
72580556492404,20240417,997,2.68
97881689311566,20200317,496,4.05
93427513348942,20200909,736,0.85
59706988381819,20220816,512,3.66
23102541416825,20200223,628,1.76
57599252028344,20230622,552,3.68
90964298174742,20250127,126,4.15
83317959924387,20220706,751,0.35
45251059383263,20200629,336,1.15
67357301138832,20210529,206,2.62
40889335475066,20230311,170,8.04
78884365838785,20250922,695,2.07
76556284841842,20220927,281,9.89
61327405175455,20250129,101,2.9
51437510240391,20220713,982,7.32
82365002088732,20200118,241,0.22
24112587800927,20201128,84,6.01
78373514486161,20240220,85,9.44
49642490500287,20231201,61,3.31
58970625045973,20240602,554,8.6
31463546887451,20201022,352,2.2
31156005704785,20251003,911,2.07
74802720080976,20250708,428,6.59
11821033743196,20240819,882,2.52
27140742616702,20200223,231,4.2
59217089892110,20220109,888,3.14
98929675316175,20220625,978,8.33
12035117287423,20251113,775,4.63
15344912828952,20210903,403,0.26
81835784482911,20200504,673,5.77
33276220306871,20250305,26,4.01
28784707061853,20250805,221,9.56
31701419613186,20250129,197,6.41
80524458451097,20221105,377,3.23
14386851165615,20250408,191,7.76
29571249020088,20220721,594,7.92
85681253889716,20211126,71,7.41
78181725025662,20200927,700,8.07
71699552954489,20210113,34,5.1
86103716269572,20210131,490,2.01
26108571758613,20230919,415,3.83
84882794979984,20220907,438,9.9
30056069497566,20210608,303,1.09
61269435474071,20230403,606,5.9
95186283295762,20220309,379,1.36
17642836928430,20220728,534,7.97
82265009251802,20221006,492,5.83
49440364963824,20240726,626,5.95
63318002490504,20200922,909,6.44
88834024046856,20241004,261,1.62
61592816191798,20200703,590,1.56
62138150762305,20240521,864,1.27
82637518597239,20250718,873,2.08
94681072256487,20200715,178,9.81
29102467813447,20220503,444,7.47
69558567638560,20200123,374,7.78
91858918735304,20200901,165,6.48
90299330218571,20220810,857,3.26
73335183514042,20210322,976,4.26
98459268409807,20250207,533,1.77
24946290846014,20230526,780,3.69
36560027903869,20201110,904,0.27
41328883067929,20250503,934,4.04
43145296548056,20220822,447,1.01
21920968644824,20221007,19,7.67
41739321677134,20211118,428,3.97
52067847807970,20240723,835,2.7
62297479075197,20201121,219,7.45
37510995818876,20241221,172,7.07
73903315383177,20241025,591,9.43
81229229085873,20250909,227,5.69
19353098546338,20230228,292,9.34
48523210916240,20211012,824,4.45
97038987065154,20201208,969,4.23
10570300929741,20221119,770,9.62
75462204536473,20221110,130,1.55
71601616653140,20211004,294,1.71
39635904872093,20221104,315,3.64
24443647759654,20230517,936,7.67
23372310549732,20250624,708,9.65
23081529478591,20210208,521,9.04
14508859092885,20250305,995,2.45
99640462171400,20210731,256,3.73
44792374763725,20221217,192,1.86
21385480811095,20210512,862,9.36
74344206112707,20240829,374,9.39
38075507684244,20200520,546,9.4
71347851370245,20220814,140,8.18
88713321547386,20250827,573,5.38
10530712965695,20220205,851,8.1
75904508452628,20210916,59,2.5
60999150369600,20200502,719,6.86
78025726499606,20251228,457,7.43
98437971635305,20200729,828,4.67
54715726030058,20250109,882,0.88
22105156588880,20240629,717,5.04
47001292932341,20220224,635,8.45
38175655675010,20240210,619,8.29
98525755330503,20210321,693,9.55
35582256528883,20200901,756,4.62
17246403365052,20230204,506,7.68
19897688440021,20230704,879,2.08
87042977778550,20241205,48,4.28
25675882401103,20240429,343,3.52
94870515263510,20230129,21,0.98
30573892510641,20210919,800,3.55
10214536665857,20251011,125,8.55
83136388363390,20250719,428,7.03
52908331817522,20200331,696,3.6
83780510130775,20250309,1,0.37
27627416790165,20210705,786,6.85
17279319576910,20210715,579,0.58
18658824488865,20200224,751,4.09
55790361345395,20251025,632,0.78
56553175792571,20231118,232,2.83
87911625277143,20250108,656,2.18
61934211797752,20210715,816,9.12
66706370041508,20210505,530,9.98
12063727648805,20240212,259,4.61
21338897817601,20250522,425,2.07
32400717012111,20210530,346,5.95
90408085245946,20230403,756,4.74
21636485396206,20231113,988,6.94
37712719157955,20250815,965,2.37
45482489399083,20221010,440,7.65
87539427348789,20200125,110,7.55
71609152230788,20210114,56,7.17
92217768900567,20220814,51,3.27
95425513880080,20220901,301,7.96
75586294832205,20201026,810,3.04
94148316595893,20241010,598,6.14
47337844211601,20231002,457,5.89
48087247719182,20241107,676,9.4
52162281261653,20250614,799,5.85
57231089727569,20201217,309,8.08
17359211499412,20211003,75,7.16
64365722265756,20240207,95,1.48
37797521549539,20250731,523,8.1
50789635767054,20210917,785,7.1
77513709098655,20240726,213,8.04
82334469634858,20240703,996,6.15
89445076793169,20200220,62,1.99
37698921259754,20200120,593,9.15
59686637457125,20230519,434,0.94
59557197699009,20220112,346,1.95
15388217122649,20210806,183,8.02
42772087423983,20220917,348,4.91
50220497991393,20220210,504,1.11
89385996608654,20231118,629,4.27
55232493647134,20220914,475,1.66
47557584942952,20251123,639,7.43
61183661379821,20210610,606,2.07
26658053333532,20250217,874,7.8
59712659092525,20230325,495,8.72
15112157770753,20220928,267,0.41
93068099400544,20241026,649,4.0
62555962647104,20200227,223,7.87
67153145327405,20211001,502,8.08
81392538836682,20201026,265,1.6
24445497221228,20200614,803,9.94
69395034847112,20250415,499,4.31
22156225535170,20200723,124,8.29
15691105436039,20220318,669,2.69
73580694200133,20230719,273,1.45
97866163212540,20241022,663,3.02
44131243438214,20240804,80,4.5
18196191133681,20240312,202,6.56
17235269101099,20211225,219,4.97
83555742640545,20250901,819,6.59
21950382515245,20220310,866,0.91
72375404706141,20221221,107,8.18
56862329629758,20240101,974,2.67
86199295200737,20230906,470,1.37
82878700716350,20210926,875,3.04
63252488699587,20250821,838,0.26
66689242384955,20211113,350,8.56
33408636562774,20210411,796,8.49
15678237628211,20241202,609,7.34
54812168437427,20231214,639,7.37
64585523351110,20200419,869,1.5
81676309308062,20200828,644,7.81
66030897280761,20230302,291,5.82
47556147753701,20210730,294,0.18
98381594427284,20200118,67,3.9
44505213079777,20210324,968,9.24
53062557479004,20251030,955,9.31
15926246951630,20200521,267,4.38
22018262763579,20210623,311,8.42
88349538229574,20210817,566,3.71
20818131888548,20230429,829,1.1
86704576249744,20230626,451,6.55
46725272182372,20230114,579,6.54
18337575211005,20240724,511,8.63
49529448211696,20251129,164,3.89
17727173513827,20250707,433,5.28
50729270166741,20250430,30,3.53
27804065477746,20230217,292,8.77
48698593906341,20250808,929,8.15
58085065821689,20240315,340,7.59
80352660691811,20231017,35,6.46
64402344053332,20241023,881,3.21
45799092957984,20240306,192,2.8
14893353601765,20230726,335,8.43
63235423830454,20220118,508,6.9
65648551281744,20220616,111,8.7
18566378937459,20251203,847,2.42
77005925406654,20200221,717,2.3
28065965485886,20240611,785,6.96
91663866666038,20210406,113,0.28
68168137009220,20221207,5,9.65
72664121331904,20210112,497,0.41
47535343315302,20231201,122,9.5
42224264061986,20231130,110,2.72
72692081901980,20200724,464,2.13
52613429045697,20250216,942,1.42
93602370866493,20220314,492,7.26
71315258354206,20231006,749,3.51
95792563070245,20200906,540,8.53
53165294292896,20210911,338,6.07
47751376653801,20210518,958,1.09
19655126324893,20250707,134,5.0
46869868710059,20210920,806,0.57
20521437747550,20200119,801,8.13
23193273897306,20210301,284,4.42
47360372297360,20250415,670,7.08
42930499645497,20200508,896,3.94
93971306018166,20230625,636,6.11
60602050675676,20200325,111,1.94
46941284177715,20231223,675,1.81
87474854948452,20211011,303,2.23
77323759876961,20210727,886,9.75
74324136156433,20250929,78,0.44
77308520257516,20230906,356,3.19
81910178106419,20220721,804,6.98
91047920084085,20220424,970,1.29
43069156049661,20240331,194,5.43
53583765873383,20250824,799,0.23
17416789531662,20220828,34,0.88
74474016630569,20231124,629,6.66
67377121409034,20230129,541,2.42
27482013331249,20230502,588,1.81
17785644597910,20210906,451,3.25
88510635491193,20210205,206,0.43
25131590293171,20240922,611,1.24
88455763173823,20230412,677,3.89
54927762138388,20250207,50,1.15
21961093088411,20200925,904,9.22
43708985979147,20230413,295,0.24
41053847075574,20221226,197,7.28
60869809400047,20230104,99,8.58
44924565711733,20200118,130,7.54
70306782094410,20240705,60,5.59
79283861752011,20230319,495,2.21
14378166732744,20230608,433,4.32
93286546945670,20200213,541,9.16
69427763472508,20201119,858,4.36
38296371248374,20221127,877,0.31
36298712815979,20220306,18,2.95
72300694926795,20220120,138,4.35
99412608794024,20200305,750,4.86
21721343490861,20231221,225,8.83
70587747747355,20200719,959,7.98
30048832408731,20251208,154,6.17
24934436727713,20220607,630,4.02
44779200710321,20240725,893,5.67
84526076909670,20220616,507,6.83
66774053816086,20200718,156,7.74
24268219876607,20241007,453,1.2
62205757962582,20240618,371,6.11
45106402187356,20240117,369,2.8
40477790327709,20220502,906,3.56
20839164696549,20251222,807,3.51
14444826184045,20210211,989,8.34
67854896546926,20250630,222,4.32
66484479318744,20221217,383,4.24
14466685047558,20210627,755,1.77
11260885341947,20201016,194,9.08
53837410074654,20210916,347,3.46
65516503087055,20221013,680,2.23
62478217347090,20240201,459,3.42
99011999977655,20200829,843,8.66
66537045589990,20200221,477,1.66
80774366983181,20231126,811,7.75
22970913280646,20230102,977,6.68
25621488812081,20230218,828,8.69
56967525218006,20210411,240,7.67
65775504462884,20200912,460,6.58
51450359453075,20240210,818,3.77
86389468403335,20240209,428,8.89
75034724731370,20201204,847,3.18
26188509930484,20250513,916,8.83
35023615236250,20250807,826,9.65
47817191920162,20220414,147,0.93
38460656630769,20220213,163,3.8
23672563239298,20200414,346,7.94
92371436857002,20210716,880,9.22
60993639077239,20220118,251,5.17
60918153068316,20250520,957,9.61
39966195264381,20200429,623,1.38
53740449775903,20220613,879,8.76
71074323890151,20201010,70,6.19
52040046493053,20250720,445,7.38
89137186107792,20240313,656,9.41
65333946721411,20250828,74,6.35
19805176734621,20230221,736,3.99
37236483531942,20200912,820,9.08
15130825619987,20250909,537,8.37
61697730389963,20251005,358,2.79
92728394639907,20210529,122,1.83
57987197614571,20210512,19,1.46
87762130551065,20240324,339,6.75
15178424544827,20200710,15,7.91
42055921967295,20250328,878,2.4
52935355941732,20251118,83,8.07
73353367343425,20231011,797,3.25
88844773805945,20220708,40,5.19
78081438036619,20230504,596,9.54
73457932716312,20201019,318,2.84
39397345371205,20200117,444,5.56
43489385671733,20230424,705,3.57
90542726959482,20220708,61,4.98
78213312479943,20220107,881,3.04
76290072342124,20210423,453,8.11
14343288583915,20201212,819,8.32
39664360972924,20220705,379,9.08
66197844316168,20210414,527,8.82
34434742181485,20250301,840,7.85
18323569183909,20210313,471,4.41
40822969202155,20250909,582,8.63
83405765431909,20231017,629,1.89
43795278473457,20240902,127,8.0
13230227433687,20230731,642,6.79
96152860522525,20250825,715,6.34
36038025265978,20220625,336,7.24
98175231302588,20230109,496,7.17
83169378151523,20251111,232,5.19
58375104351482,20250714,554,6.55
45491986904889,20200929,790,0.72
84539619476945,20220721,472,5.27
84121613392741,20220805,309,9.47
66898831402662,20250919,138,7.44
77148715855637,20240725,412,1.43
47391424676732,20240124,803,4.3
46773843622471,20230807,336,3.88
94510738018903,20230405,303,4.7
37300425765797,20240904,466,4.36
92691178314408,20240510,589,2.39
41644381134782,20250913,651,3.23
11589821247439,20210324,146,6.96
97675532429893,20221214,538,7.84
89212616391843,20221105,799,5.17
93603281385540,20240624,342,0.78
12191727079777,20231224,920,9.67
72511109962010,20251222,129,1.44
84305668136468,20251130,843,9.4
34824379512337,20200427,589,6.49
50195196852235,20250129,105,7.37
17074382173652,20230829,29,5.75
46078474970436,20200229,900,4.11
52760162939550,20240712,443,3.01
13296517633377,20241006,353,1.77
13113311869596,20230728,747,0.45
73852084749780,20211003,462,8.43
12445924619290,20201129,598,7.83
46085452931708,20231107,580,5.03
72814328473743,20210927,333,8.02
52305839725685,20240513,633,6.23
97572587659076,20241009,654,4.78
38919204430166,20250410,480,9.16
24643999546110,20200115,480,7.45
41906561776105,20250326,654,2.61
57286512228267,20220125,369,4.77
81551961161132,20251208,595,9.42
44617475463136,20201112,944,3.9
92266534896086,20250314,818,3.63
15434598783914,20250401,473,6.27
22784428961784,20200424,584,1.77
68221380956792,20200301,169,1.28
41804784924743,20200225,331,1.09
91730268923586,20200331,976,7.23
90533466619769,20250904,549,1.78
49834366105332,20230202,708,7.21
47116929116264,20210531,396,6.18
59258671324772,20231207,100,0.21
89232591633946,20200107,711,7.84
35961079458113,20240809,604,8.14
33824792189453,20230402,690,8.79
96620472975180,20211003,111,8.42
47016816758800,20220815,745,7.75
70121497614697,20210913,462,7.62
98917838173701,20250320,970,3.35
84826598604773,20230716,345,1.28
47121204641847,20230717,680,8.03
19968498094203,20210515,412,3.68
19226726367606,20241221,291,4.0
45243808949171,20210306,62,1.71
14722505795203,20230908,355,1.94
23034059502879,20200220,808,7.12
52601136983350,20230810,258,8.06
25485258434317,20210405,943,1.77
75307841345801,20250508,115,7.68
55650397765578,20211102,1,9.13
19361334181238,20220211,886,3.44
35608978891277,20220801,282,0.38
49862751481049,20250130,435,1.63
77261884819911,20250717,557,8.6
52718932185579,20211128,695,1.52
43566679868791,20250826,945,5.73
